2184	707	708
2190	704	706
2202	703	694
2206	343	245
2208	245	243
2211	243	255
2214	255	256
2216	256	262
2219	256	270
2222	270	271
2225	271	138
2228	138	139
2231	139	140
2234	140	141
2237	141	136
2241	136	137
2244	137	127
2327	717	722
2330	721	720
2339	719	720
2342	718	719
2344	717	718
2347	714	717
2350	720	60
2352	60	56
2355	60	59
2358	59	58
2362	56	55
2365	82	81
2368	81	80
2371	80	79
2374	79	74
2376	74	63
2381	127	125
2383	125	124
2413	50	48
2419	100	101
2422	99	100
2425	98	99
2428	97	98
2431	94	97
2434	94	95
2436	95	96
2441	93	94
2444	92	93
2447	91	92
2450	90	91
2453	89	90
2461	84	85
2464	83	84
2485	71	75
2521	684	683
2527	608	609
2530	609	660
2533	660	659
2536	659	401
2539	401	402
2542	402	403
2545	403	404
2547	404	407
2549	407	412
2552	412	388
2555	388	387
2558	387	346
2561	346	345
2575	342	339
2577	342	343
2614	774	716
2617	716	715
2619	715	714
2622	713	714
2627	589	591
2630	591	592
2633	592	597
2636	597	598
2639	598	607
2642	589	590
2645	590	593
2648	593	594
2651	595	601
2654	601	602
2657	621	604
2660	622	621
2663	623	622
2666	595	596
2668	596	597
2671	601	600
2674	600	599
2676	599	598
2681	604	605
2684	605	606
2694	762	763
2697	763	767
2700	767	766
2703	766	753
2706	753	742
2709	764	763
2712	765	764
2715	751	765
2721	751	752
2723	752	753
2736	694	688
2744	688	687
2747	687	689
2750	689	690
2755	687	686
2760	684	686
2768	686	625
2770	625	623
2773	623	624
2776	624	627
2778	741	740
2781	748	741
2784	749	748
2789	671	750
2792	672	671
2795	626	672
2797	625	626
2799	627	672
2802	628	627
2805	618	628
2807	618	606
2810	621	620
2813	620	619
2815	619	618
2831	101	112
2858	478	449
2890	36	82
2891	37	36
3237	341	436
3283	55	36
3338	35	37
3353	88	95
3359	104	105
3362	103	104
3372	229	228
3392	316	307
3395	299	254
3405	829	310
3420	318	324
3432	829	318
3436	310	311
3439	310	309
3443	311	305
3468	258	259
3470	259	269
3475	261	278
3477	278	277
3503	335	336
3517	828	484
3525	830	414
3530	809	463
3541	550	496
3546	519	518
3558	463	462
3570	390	391
3578	86	89
3582	96	117
3584	118	119
3668	519	831
3671	496	519
3745	700	699
3829	722	721
3853	496	495
3935	13	16
3937	13	14
3940	14	15
3944	48	52
3947	52	53
3958	53	54
3963	57	54
3968	58	57
3970	54	56
3988	51	297
4011	26	25
4020	76	77
4022	77	79
4023	75	76
4075	488	484
4077	488	487
4123	522	827
4133	827	557
4151	494	493
4154	126	127
4159	85	86
4295	257	258
4297	257	261
4407	334	347
4409	149	334
4422	315	314
4459	107	109
4716	201	202
4721	201	200
4759	154	153
4770	211	215
4773	211	210
4775	208	209
4778	220	219
4781	209	210
4782	209	220
4785	826	215
4787	210	826
4790	825	216
4792	826	825
4795	222	217
4797	220	221
4827	208	240
4830	241	240
4833	241	242
4835	242	243
4838	244	241
4840	254	244
4845	223	237
4848	234	233
4850	240	234
4852	237	234
4855	224	238
4857	237	238
4860	239	225
4862	238	239
4874	231	230
4879	236	231
4881	234	235
4928	64	65
4932	78	77
4934	65	78
4943	71	72
4946	72	73
4948	73	82
4951	86	126
5037	5	6
5205	360	367
5220	359	360
5532	407	408
5584	518	830
5606	495	494
5650	410	411
5658	415	416
5675	416	426
5683	426	432
5768	411	415
5817	390	389
5819	389	380
5864	344	342
5866	345	344
5868	409	410
5870	806	809
5890	299	829
5930	307	306
5934	314	262
5955	309	308
5957	308	305
5959	324	307
5962	317	316
5964	318	317
5984	263	267
5986	267	268
5988	269	266
5991	258	260
6005	202	198
6009	200	197
6011	198	197
6013	197	196
6038	761	762
6054	132	229
6056	112	132
6072	124	119
6074	119	121
6153	702	703
6156	701	702
6158	700	701
6162	704	703
6169	685	683
6189	108	133
6193	50	102
6195	102	101
6200	87	326
6310	121	123
6323	227	121
6347	824	821
6350	123	122
6392	252	247
6394	251	252
6407	246	227
6495	75	83
6534	397	775
6539	712	711
6555	708	713
6563	676	692
6568	692	691
6570	691	685
6597	706	707
6615	194	193
6621	181	191
6638	205	194
6643	143	142
6645	142	137
6648	193	192
6649	196	193
6662	216	810
6664	810	226
6666	191	810
6685	199	196
6700	200	199
6716	207	203
6717	203	201
6720	203	204
6734	204	205
6736	207	208
6741	144	154
6745	143	144
6750	217	216
6756	303	332
6761	275	303
6767	304	303
6776	347	400
6780	400	580
6787	694	693
6789	693	684
6794	775	712
6797	558	773
6798	557	558
6806	404	405
6809	398	396
6902	319	314
6904	320	319
6918	319	323
6920	323	327
6925	300	301
6982	490	491
6984	492	491
7288	725	824
7430	204	195
7432	195	194
7664	698	697
7671	675	676
7677	697	695
7685	695	696
7936	690	740
7986	750	751
8054	744	745
8055	740	744
8130	664	650
8141	665	658
8143	650	658
8147	664	665
8193	729	728
8236	736	738
8256	695	675
8270	750	749
8434	647	646
8674	735	736
8699	739	738
8832	734	738
8834	733	739
8852	734	735
8861	733	734
8865	747	728
8899	813	650
8901	662	663
8904	662	669
8916	731	730
8920	730	729
8925	746	729
8926	731	746
8928	746	747
8931	732	731
8932	696	732
8934	732	733
8967	673	661
8969	661	664
8971	661	662
8973	661	813
8982	669	668
8993	663	668
8996	666	667
8998	663	666
9000	668	667
9113	612	613
9179	656	725
9202	737	727
9212	652	653
9215	636	653
9223	616	652
9237	727	726
9239	726	657
9260	736	737
9262	728	727
9264	667	726
9274	606	649
9297	674	673
9298	675	674
9303	658	657
9305	657	656
9328	615	616
9329	613	615
9347	653	654
9353	646	655
9362	655	656
9370	699	698
9375	614	615
9383	351	352
9474	180	181
9497	182	181
9515	153	207
9518	153	155
9521	155	156
9526	156	157
9529	157	158
9532	158	159
9541	160	190
9543	190	182
9546	159	160
9548	159	187
9550	187	182
9553	160	161
9561	161	186
9578	161	189
9581	189	188
9584	189	185
9595	188	183
9607	183	184
9608	184	182
9612	186	185
9614	185	184
9677	179	180
9680	177	178
9683	178	179
9689	167	177
9706	168	178
9708	167	168
9712	162	163
9717	163	166
9724	163	164
9726	164	167
9729	166	165
9732	165	172
9747	166	169
9753	169	170
9764	169	175
9772	170	176
9776	156	162
9801	175	177
9805	175	176
9811	176	178
9830	172	173
9833	174	173
9834	173	175
9837	171	174
9838	165	171
9906	449	448
9908	823	745
9909	448	823
9956	574	569
9963	569	576
9965	576	577
9974	554	556
10017	561	573
10038	561	564
10072	565	568
10075	568	577
10076	569	568
10082	564	565
10084	577	578
10112	573	574
10115	570	569
10118	564	570
10146	575	568
10149	556	560
10151	560	575
10153	560	561
10155	575	574
10162	561	562
10165	562	563
10167	563	564
10170	573	572
10173	572	571
10175	571	570
10185	567	568
10186	568	567
10192	567	568
10204	567	566
10206	566	567
10208	566	565
10214	578	532
10222	532	525
10224	531	532
10230	526	525
10346	527	526
10361	528	527
10388	546	547
10397	542	528
10404	547	548
10419	545	546
10422	545	544
10427	552	545
10429	553	552
10431	543	542
10449	544	538
10452	535	536
10460	548	541
10461	548	549
10470	536	537
10473	549	537
10476	541	528
10478	540	541
10485	538	539
10487	537	538
10519	530	531
10523	534	533
10537	822	533
10538	539	822
10540	544	543
10542	539	540
10544	549	534
10546	534	535
10554	529	528
10556	533	529
10558	529	530
10580	525	514
10583	447	246
10613	509	513
10623	515	514
10625	516	515
10628	510	509
10635	504	505
10712	507	516
10716	505	506
10725	503	511
10730	511	510
10732	503	504
10740	500	502
10743	502	503
10745	500	501
10747	504	510
10760	512	508
10761	508	509
10763	508	507
10765	506	507
10774	501	512
10777	501	505
10782	514	513
10823	462	408
10825	462	464
10833	465	466
10834	464	465
10844	466	467
10851	475	476
10859	466	472
10862	472	473
10869	473	470
10875	467	471
10877	472	471
10879	471	470
10881	470	474
10892	467	468
10898	469	476
10899	468	469
10901	470	469
10920	297	295
10922	297	298
10925	298	329
10928	329	482
10956	479	478
10957	480	479
10959	483	481
10963	482	477
10965	476	477
10967	477	451
10970	513	475
10978	560	567
10995	492	490
11010	555	554
11011	831	555
11013	557	555
11034	247	246
11042	296	295
11059	768	497
11062	558	559
11090	821	447
11128	287	286
11136	282	281
11139	282	283
11141	287	288
11142	289	282
11145	289	287
11150	253	289
11152	288	284
11154	281	280
11156	283	279
11158	286	285
11178	253	290
11187	489	488
11192	292	489
11195	491	489
11199	293	290
11201	290	291
11203	291	292
11221	301	322
11224	322	321
11226	321	320
11233	294	293
11238	302	294
11290	755	705
11299	743	744
11301	742	741
11302	742	743
11330	400	399
11331	399	398
11333	495	497
11335	559	498
11336	497	559
11338	610	614
11348	611	610
11351	612	611
11354	616	612
11356	637	636
11357	637	616
11358	638	637
11360	648	656
11361	648	647
11370	770	771
11372	769	770
11376	771	772
11377	769	772
11405	738	729
11406	729	670
11408	649	648
11409	650	649
11410	772	737
11411	754	738
11414	677	676
11416	679	678
11456	776	774
11548	756	696
11550	757	756
11552	758	757
11554	773	761
11556	761	759
11558	759	758
11586	777	776
11665	754	769
11666	751	754
11668	670	650
11669	671	670
11827	248	253
11829	819	248
11832	248	820
11833	820	257
11838	152	819
11840	338	339
11845	150	152
11855	154	151
11856	151	150
11935	405	461
11937	461	499
11938	499	500
12015	603	604
12020	681	680
12136	356	355
12138	352	358
12140	358	357
12141	357	356
12143	352	353
12145	353	354
12150	354	355
12205	360	361
12213	372	373
12229	373	374
12263	808	433
12268	380	379
12270	379	378
12291	375	808
12295	355	372
12298	351	359
12300	361	362
12302	362	363
12304	361	364
12306	360	365
12311	363	370
12312	370	372
12314	367	366
12315	365	366
12316	366	373
12317	364	365
12318	364	363
12320	367	368
12321	369	370
12323	368	369
12325	368	371
12326	370	371
12327	371	366
12329	380	381
12330	378	377
12332	377	376
12334	381	382
12335	382	377
12336	382	383
12338	380	385
12340	385	384
12342	385	386
12344	383	808
12346	376	375
12347	386	376
12348	384	383
12349	376	383
12357	416	420
12367	416	417
12381	420	425
12382	426	425
12384	425	431
12385	431	432
12387	426	427
12389	432	430
12391	417	418
12397	433	434
12399	434	435
12402	418	419
12404	419	428
12407	427	419
12408	430	428
12420	421	422
12421	422	423
12423	423	424
12426	420	421
12427	420	423
12428	418	423
12430	424	429
12431	425	424
12432	419	424
12435	428	429
12521	602	603
12525	594	595
12626	818	790
12628	791	792
12630	792	793
12632	793	794
12634	789	794
12638	790	791
12639	790	789
12641	818	786
12643	786	785
12645	786	787
12647	787	788
12648	788	789
12650	785	784
12663	783	778
12665	781	779
12666	779	777
12668	778	782
12670	782	780
12671	780	781
12672	784	783
12676	794	795
12678	795	796
12680	796	803
12681	801	802
12683	795	797
12685	797	798
12687	798	799
12689	799	800
12690	800	801
12699	804	135
12701	802	803
12704	803	804
12722	775	818
12774	347	348
12776	348	349
12777	349	350
12796	428	433
12797	429	434
12798	435	447
12799	374	375
12802	460	458
12806	458	457
12811	450	435
12814	451	450
12816	457	456
12817	456	455
12819	454	453
12821	453	450
12823	455	452
12825	452	451
12828	457	454
12829	454	455
12830	452	453
12832	458	816
12834	816	817
12835	817	453
12836	816	454
12838	458	459
12840	459	815
12841	815	817
12843	262	214
12844	214	223
12846	214	213
12848	213	212
12849	212	211
12892	607	606
12894	647	638
12897	396	406
12899	391	410
12901	396	395
12903	395	394
12905	394	393
12907	393	392
12912	392	391
12915	359	390
12921	35	49
12922	49	50
12924	474	475
12933	680	679
12940	273	272
12941	132	273
12975	178	184
12978	192	191
12980	205	206
12981	206	192
12983	218	217
12985	221	222
12986	221	218
12988	235	236
12990	232	231
12991	235	232
12993	260	263
12995	266	267
13000	266	265
13001	265	277
13003	260	264
13004	264	265
13006	311	312
13007	312	304
13009	306	305
13011	311	313
13012	313	306
13026	683	608
13031	594	682
13032	682	681
13120	406	405
13121	406	460
13124	498	461
13125	498	553
13209	643	646
13213	641	642
13214	642	647
13216	641	812
13217	812	647
13218	642	643
13219	607	639
13221	654	655
13222	638	651
13229	651	654
13231	811	638
13233	640	811
13240	641	640
13242	640	644
13244	644	645
13245	644	638
13246	645	651
13247	616	814
13252	814	652
13268	632	629
13270	629	630
13272	630	631
13274	632	633
13276	633	634
13278	634	635
13280	629	617
13281	630	616
13282	631	814
13283	617	616
13285	639	637
13286	633	639
13287	634	637
13288	635	636
13290	678	677
13291	678	632
13292	677	641
13303	147	148
13321	145	143
13323	226	227
